arrivalFloor arrivalTime partySize destinationFloor clientID
56 13010 1 85 7211
30 13010 1 33 7067
148 13011 1 17 7204
70 13012 1 68 7052
80 13013 1 20 7209
72 13016 1 30 7215
85 13017 1 110 7121
89 13020 1 121 7131
24 13021 1 10 7210
82 13025 1 55 7061
160 13027 1 61 7050
23 13029 1 88 7044
48 13030 1 102 7221
28 13031 1 149 7217
158 13033 1 153 7049
140 13034 1 57 7218
4 13036 1 35 7222
73 13037 1 4 7139
51 13037 1 30 7004
90 13041 1 87 7068
16 13044 1 143 7212
11 13044 1 32 7078
38 13048 1 27 7048
13 13049 1 57 7150
152 13051 1 102 7229
68 13053 1 61 7228
84 13053 1 88 7231
2 13054 1 78 7053
44 13056 1 18 7241
27 13057 1 120 6974
155 13057 1 143 7031
0 13058 1 3 7226
52 13060 1 17 7247
50 13060 1 108 7084
74 13061 1 27 7072
3 13061 1 147 6960
8 13065 1 6 7227
88 13067 1 67 7237
87 13068 1 111 6986
121 13068 1 72 7156
22 13069 1 129 7095
20 13070 1 17 7235
32 13073 1 144 7244
105 13074 1 26 7160
150 13075 1 36 7094
55 13076 1 125 6979
12 13077 1 93 7240
76 13083 1 152 7170
66 13084 1 28 7075
39 13085 1 52 7081
106 13085 1 118 7091
128 13085 1 57 7234
100 13086 1 83 7256
64 13088 1 109 7249
93 13091 1 140 7168
81 13093 1 62 7166
115 13101 1 113 7077
69 13101 1 13 7181
49 13101 1 14 7167
112 13109 1 51 7252
41 13110 1 26 7174
63 13115 1 58 7123
108 13117 1 135 7263
144 13117 1 122 7261
9 13119 1 129 7175
134 13121 1 1 7110
142 13122 1 138 7112
77 13122 1 118 7109
141 13124 1 41 7192
161 13124 1 65 7105
33 13124 1 88 7179
29 13125 1 13 7159
136 13125 1 101 7271
124 13128 1 105 7264
122 13128 1 75 7120
114 13131 1 47 7115
137 13132 1 52 7183
96 13135 1 108 7267
104 13136 1 99 7281
43 13137 1 107 7023
110 13139 1 97 7125
133 13139 1 62 7199
132 13141 1 133 7278
40 13144 1 51 7274
145 13144 1 78 7194
109 13145 1 47 7196
148 13147 1 158 7285
92 13147 1 74 7280
156 13156 1 74 7206
95 13157 1 47 7028
102 13157 1 2 7137
120 13158 1 119 7276
65 13166 1 160 7189
72 13166 1 63 7288
24 13170 1 128 7291
56 13170 1 140 7283
116 13172 1 64 7203
153 13173 1 47 7219
80 13173 1 14 7287
60 13174 1 21 7282
125 13175 1 110 7224
140 13175 1 111 7298
48 13175 1 130 7295
149 13176 1 60 7207
36 13178 1 7 7208
61 13180 1 22 7213
21 13181 1 46 7220
62 13182 1 19 7145
113 13182 1 127 7216
151 13185 1 36 7042
131 13188 1 134 7142
4 13189 1 33 7299
101 13193 1 67 7223
84 13195 1 157 7309
17 13201 1 50 7236
47 13201 1 113 7073
28 13202 1 115 7296
159 13202 1 15 7163
52 13203 1 117 7315
26 13203 1 147 7151
88 13204 1 36 7320
152 13204 1 22 7307
32 13205 1 91 7325
67 13206 1 134 7085
20 13207 1 141 7324
107 13209 1 161 7069
0 13211 1 147 7314
68 13212 1 54 7308
12 13213 1 22 7329
25 13213 1 93 7239
37 13214 1 62 7155
16 13215 1 61 7303
57 13216 1 10 7248
1 13216 1 33 7232
44 13217 1 121 7311
99 13219 1 83 7076
128 13230 1 16 7334
8 13231 1 153 7319
100 13235 1 70 7335
45 13235 1 94 7243
59 13235 1 99 7074
112 13235 1 158 7342
64 13236 1 71 7336
53 13239 1 128 7230
31 13239 1 153 7096
19 13241 1 90 7086
135 13244 1 134 7108
111 13245 1 119 7062
5 13250 1 96 7257
136 13262 1 65 7355
108 13264 1 125 7345
15 13265 1 124 7122
129 13268 1 35 7273
144 13268 1 103 7346
157 13269 1 113 7185
139 13269 1 40 7127
98 13272 1 54 7178
96 13280 1 116 7360
124 13289 1 136 7356
42 13292 1 89 7187
104 13294 1 3 7361
97 13294 1 94 7266
132 13294 1 59 7365
40 13299 1 154 7366
148 13300 1 76 7369
92 13304 1 115 7370
117 13308 1 63 7205
147 13309 1 35 7128
120 13310 1 49 7374
154 13311 1 84 7193
89 13311 1 115 7290
72 13311 1 48 7376
80 13320 1 109 7381
73 13321 1 74 7300
85 13321 1 38 7289
24 13322 1 114 7377
60 13323 1 94 7382
140 13325 1 121 7384
126 13330 1 52 7200
118 13331 1 50 7214
56 13332 1 150 7378
4 13337 1 52 7394
6 13338 1 62 7201
14 13341 1 48 7242
54 13342 1 161 7238
76 13342 1 25 7330
52 13343 1 129 7401
152 13344 1 63 7404
68 13345 1 44 7410
48 13347 1 35 7385
86 13348 1 159 7233
20 13350 1 121 7407
13 13353 1 31 7306
84 13354 1 0 7396
28 13356 1 4 7399
44 13358 1 75 7417
16 13361 1 34 7414
0 13363 1 125 7409
94 13365 1 3 7246
69 13365 1 125 7340
100 13365 1 66 7421
71 13369 1 17 7147
32 13372 1 11 7405
88 13373 1 151 7403
49 13378 1 43 7341
8 13381 1 129 7420
127 13385 1 72 7173
75 13385 1 46 7259
10 13385 1 23 7245
18 13387 1 93 7253
12 13387 1 27 7411
41 13390 1 32 7343
34 13391 1 64 7268
81 13391 1 112 7338
128 13394 1 155 7419
83 13396 1 131 7176
35 13396 1 56 7250
121 13396 1 50 7322
105 13399 1 135 7326
143 13401 1 58 7254
64 13401 1 112 7425
93 13407 1 6 7337
112 13408 1 74 7424
46 13408 1 19 7260
79 13408 1 20 7262
58 13409 1 63 7251
108 13412 1 6 7433
103 13413 1 151 7265
109 13414 1 40 7368
130 13416 1 66 7258
29 13417 1 152 7354
9 13420 1 55 7347
136 13422 1 6 7432
145 13422 1 84 7367
33 13426 1 0 7353
138 13428 1 49 7269
146 13428 1 10 7279
119 13428 1 144 7255
141 13429 1 39 7351
92 13430 1 142 7448
144 13430 1 87 7436
124 13431 1 0 7441
96 13433 1 124 7440
80 13435 1 23 7455
132 13442 1 142 7445
137 13442 1 136 7359
148 13445 1 23 7447
30 13446 1 135 7284
158 13448 1 28 7297
82 13451 1 62 7292
11 13453 1 157 7304
120 13453 1 139 7451
70 13454 1 44 7286
104 13457 1 38 7443
7 13458 1 128 7225
40 13459 1 93 7446
162 13459 1 49 7270
140 13464 1 113 7460
72 13465 1 47 7454
133 13467 1 105 7364
24 13468 1 127 7458
38 13469 1 50 7305
153 13470 1 28 7380
23 13472 1 67 7294
90 13474 1 14 7302
21 13475 1 44 7389
60 13476 1 11 7459
51 13476 1 17 7301
116 13477 1 143 7379
149 13479 1 36 7386
156 13480 1 143 7371
160 13480 1 63 7293
91 13480 1 56 7275
4 13481 1 45 7464
65 13482 1 126 7375
84 13483 1 33 7476
155 13484 1 149 7313
78 13486 1 56 7277
68 13487 1 29 7471
52 13487 1 35 7469
0 13490 1 114 7480
125 13490 1 130 7383
28 13490 1 113 7477
56 13490 1 92 7463
101 13492 1 83 7395
16 13493 1 32 7479
61 13496 1 85 7388
36 13496 1 136 7387
113 13497 1 32 7391
25 13501 1 24 7412
2 13505 1 55 7310
152 13505 1 146 7470
20 13506 1 87 7474
74 13506 1 99 7317
12 13507 1 7 7493
44 13510 1 150 7478
48 13511 1 20 7472
17 13512 1 40 7397
115 13516 1 122 7339
50 13517 1 118 7316
57 13519 1 72 7415
100 13521 1 84 7483
66 13521 1 88 7331
39 13523 1 61 7332
1 13527 1 32 7416
129 13528 1 22 7435
32 13529 1 81 7485
53 13530 1 43 7426
88 13530 1 115 7486
128 13531 1 78 7497
63 13534 1 67 7344
22 13536 1 103 7323
8 13540 1 85 7488
150 13541 1 22 7327
108 13546 1 54 7509
5 13547 1 130 7431
45 13549 1 152 7422
106 13554 1 5 7333
110 13558 1 131 7363
142 13562 1 108 7349
144 13564 1 99 7523
134 13565 1 32 7348
112 13567 1 138 7505
124 13568 1 95 7524
97 13568 1 95 7444
92 13569 1 121 7522
136 13570 1 0 7515
77 13571 1 103 7350
161 13572 1 22 7352
64 13575 1 45 7503
96 13579 1 13 7525
122 13584 1 89 7357
80 13587 1 82 7526
102 13587 1 154 7373
123 13590 1 64 7272
148 13592 1 139 7529
24 13593 1 156 7543
104 13594 1 131 7536
114 13594 1 8 7358
40 13598 1 64 7538
132 13599 1 59 7527
120 13599 1 85 7534
140 13608 1 98 7540
89 13614 1 154 7453
72 13618 1 23 7541
84 13618 1 59 7558
60 13621 1 131 7549
3 13622 1 33 7318
73 13622 1 132 7456
28 13623 1 78 7565
85 13624 1 157 7457
4 13625 1 148 7556
76 13630 1 8 7468
52 13633 1 19 7562
37 13641 1 89 7413
159 13648 1 156 7400
0 13650 1 96 7563
27 13651 1 33 7312
12 13653 1 122 7577
68 13654 1 103 7561
20 13655 1 91 7575
16 13655 1 127 7568
26 13655 1 105 7402
44 13655 1 60 7578
62 13658 1 150 7390
152 13661 1 129 7574
131 13661 1 9 7393
69 13664 1 152 7482
48 13664 1 98 7579
13 13666 1 76 7475
32 13666 1 105 7589
56 13666 1 133 7566
100 13668 1 111 7584
8 13669 1 82 7595
55 13682 1 81 7328
41 13684 1 36 7494
88 13692 1 21 7591
128 13693 1 23 7592
93 13694 1 7 7504
49 13696 1 95 7487
87 13701 1 83 7321
92 13702 1 107 7608
29 13703 1 38 7513
43 13705 1 33 7362
81 13707 1 36 7496
124 13709 1 119 7606
121 13710 1 0 7500
145 13710 1 49 7516
105 13713 1 16 7501
108 13715 1 153 7597
144 13716 1 61 7603
112 13722 1 41 7605
64 13726 1 139 7612
42 13728 1 0 7442
157 13729 1 102 7437
33 13730 1 97 7517
109 13731 1 160 7511
54 13731 1 62 7467
132 13733 1 6 7623
141 13733 1 101 7521
80 13734 1 93 7615
136 13735 1 19 7609
95 13740 1 53 7372
137 13741 1 146 7528
98 13741 1 87 7439
96 13743 1 149 7613
120 13745 1 83 7624
21 13746 1 36 7548
148 13747 1 49 7618
104 13751 1 155 7620
117 13752 1 69 7449
153 13753 1 139 7545
24 13755 1 25 7619
133 13757 1 81 7542
9 13757 1 48 7514
140 13765 1 37 7625
72 13765 1 103 7627
28 13768 1 156 7632
40 13769 1 88 7622
151 13773 1 25 7392
107 13776 1 48 7408
84 13777 1 120 7628
61 13777 1 86 7569
36 13778 1 100 7570
116 13779 1 139 7551
4 13779 1 72 7634
60 13780 1 68 7629
149 13780 1 46 7552
113 13783 1 91 7571
154 13783 1 111 7452
32 13783 1 139 7653
52 13784 1 4 7636
14 13785 1 10 7466
25 13786 1 76 7572
125 13787 1 99 7564
126 13791 1 45 7461
101 13792 1 71 7567
118 13794 1 46 7462
0 13794 1 4 7639
156 13796 1 73 7553
65 13797 1 16 7557
57 13797 1 132 7583
12 13798 1 126 7641
99 13799 1 76 7418
6 13800 1 16 7465
44 13800 1 51 7646
111 13803 1 94 7430
16 13808 1 57 7644
68 13809 1 110 7642
86 13810 1 47 7473
75 13811 1 149 7490
48 13813 1 89 7651
20 13813 1 157 7643
17 13813 1 91 7580
100 13813 1 111 7655
8 13816 1 124 7656
67 13816 1 58 7406
152 13820 1 128 7648
59 13821 1 75 7423
56 13822 1 104 7654
1 13824 1 67 7587
128 13828 1 76 7660
79 13830 1 89 7507
94 13832 1 50 7481
19 13833 1 85 7428
47 13834 1 106 7398
135 13836 1 127 7429
30 13836 1 43 7530
35 13836 1 137 7499
34 13838 1 1 7495
53 13840 1 118 7590
31 13840 1 117 7427
130 13840 1 59 7512
10 13849 1 73 7491
88 13850 1 14 7659
132 13851 1 4 7681
129 13852 1 131 7588
45 13853 1 148 7599
124 13854 1 27 7668
70 13858 1 113 7535
15 13858 1 112 7434
18 13860 1 100 7492
144 13861 1 115 7673
103 13864 1 153 7510
108 13866 1 53 7672
146 13869 1 30 7519
162 13871 1 90 7539
92 13871 1 104 7664
97 13872 1 141 7607
5 13878 1 103 7598
64 13879 1 153 7675
112 13879 1 57 7674
38 13881 1 98 7544
138 13881 1 34 7518
139 13882 1 162 7438
96 13884 1 39 7688
147 13884 1 43 7450
82 13886 1 116 7532
58 13887 1 28 7508
136 13888 1 34 7684
46 13894 1 64 7506
148 13897 1 135 7691
80 13898 1 153 7683
140 13900 1 38 7698
89 13901 1 49 7626
143 13901 1 10 7502
119 13901 1 159 7520
11 13901 1 156 7533
104 13905 1 123 7692
120 13905 1 42 7689
158 13907 1 57 7531
24 13907 1 140 7695
155 13910 1 20 7559
160 13911 1 37 7554
78 13913 1 21 7560
28 13917 1 60 7700
23 13923 1 27 7546
51 13923 1 97 7550
72 13924 1 83 7699
71 13924 1 65 7484
76 13930 1 152 7635
40 13931 1 109 7701
85 13932 1 93 7633
100 13933 1 74 7737
84 13935 1 22 7704
90 13936 1 77 7547
73 13938 1 92 7631
66 13938 1 22 7585
74 13939 1 15 7576
4 13939 1 58 7708
0 13946 1 26 7721
60 13946 1 33 7709
32 13951 1 37 7713
150 13951 1 82 7596
115 13952 1 93 7581
39 13953 1 98 7586
12 13956 1 94 7725
91 13957 1 63 7555
127 13959 1 5 7489
44 13961 1 91 7728
52 13962 1 125 7714
50 13964 1 89 7582
20 13965 1 15 7735
8 13965 1 158 7738
68 13966 1 162 7731
106 13967 1 52 7600
48 13970 1 24 7734
56 13971 1 148 7742
128 13973 1 60 7744
16 13975 1 64 7730
69 13980 1 102 7650
132 13980 1 55 7758
145 13981 1 114 7670
22 13983 1 92 7594
49 13984 1 115 7662
110 13986 1 138 7601
29 13986 1 112 7665
152 13989 1 38 7740
63 13989 1 18 7593
142 13992 1 39 7602
41 13994 1 146 7658
13 13994 1 56 7652
2 14001 1 49 7573
93 14003 1 101 7661
81 14004 1 127 7667
88 14008 1 125 7757
77 14009 1 4 7610
141 14010 1 145 7682
121 14012 1 107 7669
124 14012 1 133 7761
144 14013 1 128 7765
109 14014 1 66 7679
83 14016 1 101 7498
134 14017 1 6 7604
112 14018 1 156 7774
33 14018 1 111 7678
136 14021 1 147 7782
96 14026 1 100 7778
161 14026 1 143 7611
105 14029 1 56 7671
153 14030 1 158 7694
148 14030 1 69 7784
102 14034 1 19 7616
137 14037 1 139 7686
92 14041 1 140 7770
64 14044 1 0 7773
9 14045 1 93 7697
122 14046 1 145 7614
108 14049 1 149 7767
104 14052 1 159 7791
80 14053 1 4 7785
24 14054 1 62 7794
120 14055 1 135 7792
28 14056 1 7 7798
21 14056 1 96 7690
7 14062 1 14 7537
140 14063 1 110 7786
72 14066 1 13 7801
0 14076 1 145 7813
61 14076 1 125 7705
116 14077 1 160 7707
60 14077 1 153 7814
113 14078 1 70 7711
114 14080 1 121 7621
149 14081 1 75 7710
25 14082 1 150 7716
101 14083 1 119 7719
133 14083 1 146 7696
37 14085 1 5 7637
125 14086 1 30 7717
84 14087 1 47 7807
156 14087 1 44 7722
36 14093 1 89 7706
40 14094 1 43 7804
4 14095 1 99 7812
8 14096 1 54 7826
26 14096 1 119 7645
44 14097 1 40 7822
100 14100 1 2 7806
65 14103 1 90 7723
20 14103 1 100 7825
159 14104 1 30 7638
48 14105 1 20 7829
131 14108 1 52 7649
17 14109 1 110 7736
52 14111 1 64 7823
12 14112 1 84 7819
16 14116 1 30 7832
32 14117 1 34 7815
57 14120 1 35 7724
152 14121 1 93 7840
1 14123 1 153 7743
56 14127 1 9 7830
62 14129 1 22 7647
68 14133 1 114 7827
128 14137 1 89 7831
45 14141 1 53 7760
132 14141 1 21 7834
88 14148 1 86 7848
124 14154 1 70 7852
157 14157 1 91 7677
53 14158 1 54 7753
144 14158 1 102 7853
148 14163 1 7 7864
97 14163 1 136 7771
42 14175 1 23 7676
136 14176 1 149 7859
123 14176 1 19 7617
129 14177 1 51 7759
96 14179 1 84 7860
117 14179 1 99 7693
24 14181 1 44 7874
89 14182 1 91 7787
104 14183 1 38 7872
5 14187 1 138 7772
54 14189 1 46 7680
112 14189 1 132 7857
85 14190 1 114 7805
3 14197 1 136 7630
64 14199 1 83 7868
92 14203 1 114 7867
28 14204 1 101 7876
72 14206 1 157 7880
76 14210 1 99 7803
98 14213 1 9 7687
80 14214 1 156 7873
140 14219 1 8 7879
108 14222 1 104 7871
120 14222 1 83 7875
126 14224 1 32 7718
4 14226 1 112 7897
154 14226 1 119 7712
40 14231 1 4 7896
86 14235 1 125 7732
60 14236 1 24 7884
118 14238 1 126 7720
73 14240 1 86 7809
48 14242 1 7 7905
44 14243 1 1 7900
79 14246 1 148 7745
0 14247 1 158 7881
87 14249 1 123 7663
8 14250 1 141 7898
49 14253 1 153 7837
100 14253 1 11 7901
20 14254 1 104 7903
12 14257 1 145 7909
75 14257 1 65 7733
52 14258 1 96 7908
84 14260 1 78 7893
55 14261 1 41 7657
94 14261 1 147 7746
32 14266 1 129 7911
6 14266 1 57 7727
27 14268 1 87 7640
145 14270 1 23 7835
152 14270 1 124 7913
14 14271 1 116 7715
34 14272 1 75 7752
68 14277 1 75 7917
10 14279 1 143 7756
128 14279 1 61 7918
56 14280 1 52 7915
132 14280 1 21 7920
30 14282 1 103 7750
69 14285 1 94 7833
29 14285 1 33 7839
16 14285 1 41 7910
88 14286 1 87 7921
130 14286 1 67 7755
18 14287 1 41 7764
81 14290 1 68 7847
141 14293 1 77 7850
70 14301 1 80 7762
109 14301 1 117 7854
41 14305 1 158 7843
121 14305 1 149 7851
93 14308 1 98 7846
38 14308 1 4 7775
143 14308 1 78 7788
103 14310 1 94 7766
146 14311 1 13 7768
136 14315 1 149 7929
24 14316 1 156 7934
124 14317 1 102 7922
43 14318 1 108 7666
35 14318 1 71 7751
104 14323 1 142 7936
112 14323 1 24 7939
13 14329 1 38 7844
137 14332 1 57 7866
82 14333 1 141 7780
11 14333 1 68 7790
148 14334 1 11 7926
153 14335 1 138 7863
92 14339 1 115 7943
33 14341 1 129 7858
9 14344 1 75 7869
96 14346 1 71 7932
138 14347 1 121 7776
144 14348 1 64 7925
21 14350 1 161 7877
119 14351 1 80 7789
64 14352 1 141 7942
105 14353 1 68 7862
95 14355 1 100 7685
162 14355 1 159 7769
28 14358 1 159 7944
150 14358 1 97 7816
80 14358 1 126 7948
74 14359 1 28 7811
116 14359 1 20 7883
72 14369 1 134 7945
39 14370 1 143 7818
101 14370 1 136 7889
133 14371 1 128 7890
158 14372 1 14 7793
108 14373 1 121 7950
58 14374 1 39 7781
149 14375 1 54 7887
40 14375 1 137 7955
160 14375 1 76 7796
125 14377 1 41 7892
46 14378 1 144 7783
61 14378 1 137 7882
90 14378 1 145 7808
106 14380 1 14 7828
115 14381 1 34 7817
23 14381 1 84 7799
60 14382 1 124 7957
155 14383 1 140 7795
4 14385 1 13 7953
36 14385 1 95 7895
0 14387 1 11 7963
120 14388 1 147 7951
151 14388 1 123 7702
25 14389 1 29 7888
91 14389 1 18 7820
111 14390 1 89 7729
51 14392 1 101 7800
113 14392 1 143 7885
156 14392 1 86 7894
20 14393 1 25 7968
78 14393 1 96 7797
66 14395 1 129 7810
47 14399 1 123 7748
152 14399 1 21 7979
140 14401 1 142 7949
50 14402 1 69 7824
48 14402 1 26 7960
107 14405 1 11 7703
65 14406 1 106 7902
52 14406 1 71 7971
32 14407 1 4 7975
8 14407 1 92 7965
68 14411 1 73 7982
100 14411 1 93 7967
99 14411 1 22 7726
44 14413 1 140 7961
56 14414 1 143 7985
84 14416 1 132 7972
16 14417 1 0 7990
132 14418 1 104 7986
12 14422 1 31 7969
17 14426 1 158 7907
22 14432 1 99 7836
134 14432 1 42 7856
57 14437 1 94 7912
135 14438 1 76 7749
161 14440 1 154 7861
31 14441 1 113 7754
59 14442 1 69 7741
142 14443 1 16 7842
1 14446 1 31 7914
136 14446 1 123 8005
124 14447 1 153 8007
128 14448 1 111 7984
67 14449 1 124 7739
88 14449 1 108 7991
53 14452 1 23 7924
97 14452 1 42 7927
45 14457 1 133 7919
110 14459 1 14 7838
112 14461 1 46 8011
63 14462 1 31 7841
104 14465 1 32 8010
2 14469 1 28 7845
15 14469 1 140 7763
139 14471 1 82 7777
19 14475 1 94 7747
24 14478 1 148 8006
122 14481 1 3 7870
96 14484 1 132 8021
129 14484 1 68 7931
148 14486 1 117 8016
5 14488 1 156 7937
64 14490 1 83 8026
89 14495 1 119 7935
144 14495 1 61 8023
71 14496 1 76 7802
76 14500 1 136 7946
72 14502 1 7 8035
77 14502 1 66 7849
102 14504 1 117 7865
92 14505 1 108 8018
80 14510 1 130 8032
85 14514 1 66 7940
108 14514 1 6 8040
28 14516 1 85 8030
73 14520 1 54 7959
159 14523 1 120 7904
0 14524 1 93 8056
147 14525 1 143 7779
37 14527 1 152 7891
20 14527 1 68 8065
26 14533 1 21 7899
4 14534 1 104 8054
40 14534 1 126 8043
60 14534 1 69 8052
49 14535 1 155 7966
114 14537 1 151 7886
120 14539 1 30 8057
152 14545 1 23 8069
68 14545 1 115 8078
52 14549 1 88 8075
132 14553 1 13 8085
48 14555 1 87 8072
56 14555 1 61 8082
127 14556 1 159 7821
100 14558 1 85 8079
44 14564 1 143 8081
8 14566 1 120 8077
84 14566 1 36 8083
145 14566 1 159 7978
62 14569 1 0 7916
12 14569 1 45 8086
16 14570 1 20 8084
81 14573 1 82 7994
32 14575 1 64 8076
140 14578 1 51 8070
93 14588 1 90 8000
131 14591 1 41 7906
29 14594 1 159 7989
41 14595 1 88 7998
88 14599 1 26 8101
136 14600 1 158 8097
141 14601 1 72 7995
124 14601 1 148 8098
128 14601 1 24 8099
109 14605 1 107 7997
112 14608 1 25 8106
104 14610 1 55 8108
33 14614 1 128 8019
24 14616 1 52 8113
121 14618 1 131 7999
42 14618 1 100 7928
157 14618 1 120 7923
69 14622 1 147 7988
137 14622 1 53 8013
144 14623 1 93 8121
13 14626 1 93 8012
117 14629 1 64 7933
54 14632 1 77 7938
21 14633 1 92 8024
7 14636 1 139 7878
72 14637 1 98 8124
92 14639 1 69 8127
96 14639 1 14 8115
83 14640 1 114 7855
64 14646 1 5 8119
28 14652 1 55 8131
20 14653 1 48 8137
9 14658 1 4 8020
149 14658 1 7 8042
75 14659 1 16 7970
80 14659 1 90 8128
125 14662 1 0 8045
126 14665 1 7 7952
148 14668 1 101 8117
156 14669 1 104 8064
105 14670 1 150 8027
153 14671 1 124 8017
116 14674 1 111 8034
0 14676 1 100 8134
113 14676 1 86 8063
101 14678 1 113 8037
108 14680 1 159 8130
133 14681 1 118 8038
40 14682 1 140 8140
36 14684 1 78 8055
52 14685 1 79 8147
61 14687 1 101 8047
120 14688 1 49 8144
79 14689 1 50 7962
60 14690 1 29 8141
132 14692 1 107 8148
4 14695 1 0 8139
118 14701 1 162 7958
48 14701 1 82 8149
25 14701 1 53 8059
100 14702 1 42 8152
152 14703 1 120 8145
8 14704 1 85 8154
86 14706 1 34 7956
56 14707 1 84 8150
98 14709 1 116 7947
84 14710 1 119 8155
68 14712 1 101 8146
14 14715 1 1 7980
140 14715 1 156 8162
44 14716 1 125 8153
34 14716 1 58 7981
16 14721 1 30 8159
57 14721 1 121 8090
94 14724 1 38 7974
154 14727 1 49 7954
32 14727 1 152 8161
10 14728 1 122 7983
65 14732 1 115 8074
136 14737 1 100 8168
6 14738 1 21 7976
88 14739 1 85 8167
30 14740 1 127 7987
143 14740 1 19 8002
53 14743 1 139 8102
12 14743 1 79 8158
35 14745 1 8 8009
18 14746 1 27 7993
112 14747 1 39 8173
17 14747 1 8 8087
70 14752 1 96 7996
1 14753 1 94 8096
128 14759 1 35 8171
11 14762 1 3 8015
124 14763 1 151 8170
45 14764 1 142 8104
130 14765 1 29 7992
144 14773 1 10 8182
24 14775 1 48 8176
158 14775 1 155 8039
38 14775 1 105 8001
20 14775 1 51 8194
146 14777 1 47 8004
104 14778 1 147 8174
123 14779 1 58 7930
82 14780 1 109 8014
103 14781 1 23 8003
96 14783 1 153 8190
97 14785 1 31 8103
129 14788 1 18 8116
138 14788 1 100 8022
76 14790 1 47 8123
73 14791 1 94 8132
23 14792 1 54 8051
85 14799 1 160 8129
89 14800 1 58 8120
3 14802 1 132 7941
5 14803 1 155 8118
72 14806 1 126 8188
74 14807 1 24 8033
27 14808 1 32 7977
28 14809 1 0 8193
148 14810 1 24 8201
64 14810 1 62 8192
92 14811 1 102 8189
162 14817 1 55 8029
40 14817 1 121 8211
91 14819 1 156 8060
108 14819 1 104 8209
80 14819 1 2 8198
160 14825 1 56 8044
106 14826 1 122 8049
39 14826 1 128 8036
78 14826 1 26 8066
66 14828 1 158 8067
150 14831 1 38 8031
51 14836 1 110 8062
0 14838 1 96 8206
119 14839 1 30 8025
132 14841 1 127 8218
55 14841 1 19 7973
52 14842 1 96 8213
120 14846 1 159 8215
49 14846 1 96 8142
8 14847 1 42 8225
22 14847 1 40 8088
87 14848 1 98 7964
4 14849 1 54 8219
46 14851 1 137 8046
58 14854 1 119 8041
60 14856 1 69 8217
90 14857 1 130 8048
100 14858 1 23 8223
152 14858 1 149 8224
68 14858 1 155 8230
50 14860 1 53 8071
16 14860 1 65 8235
48 14861 1 37 8221
84 14862 1 39 8229
56 14863 1 33 8227
32 14863 1 155 8239
12 14864 1 97 8248
29 14873 1 28 8165
140 14875 1 159 8232
155 14877 1 61 8053
44 14879 1 26 8233
112 14883 1 28 8251
145 14883 1 5 8156
63 14885 1 4 8107
136 14886 1 77 8242
137 14886 1 35 8181
81 14887 1 86 8160
142 14892 1 12 8095
115 14896 1 52 8050
109 14897 1 145 8172
88 14899 1 78 8244
141 14900 1 153 8169
93 14901 1 42 8163
41 14907 1 118 8166
124 14910 1 135 8257
161 14911 1 158 8092
128 14915 1 24 8255
134 14917 1 155 8089
20 14917 1 158 8264
110 14921 1 67 8105
69 14922 1 68 8180
144 14924 1 74 8260
43 14930 1 57 8008
121 14930 1 73 8177
2 14931 1 11 8109
24 14934 1 21 8261
104 14934 1 151 8266
64 14939 1 81 8286
149 14942 1 118 8196
122 14943 1 140 8114
101 14944 1 108 8208
33 14945 1 144 8175
102 14945 1 49 8126
96 14949 1 1 8270
21 14950 1 74 8186
125 14951 1 80 8199
159 14954 1 64 8133
108 14954 1 6 8291
13 14954 1 7 8183
92 14956 1 43 8287
77 14956 1 66 8125
9 14958 1 18 8195
28 14958 1 148 8284
0 14961 1 4 8300
107 14964 1 150 8073
95 14965 1 143 8028
148 14971 1 13 8285
37 14971 1 89 8136
105 14978 1 28 8203
151 14979 1 100 8058
132 14979 1 130 8302
61 14980 1 2 8214
113 14981 1 85 8207
72 14984 1 12 8281
25 14986 1 22 8222
26 14988 1 46 8138
153 14990 1 96 8204
116 14990 1 28 8205
40 14991 1 56 8289
48 14993 1 152 8320
52 14994 1 56 8304
4 14995 1 132 8310
8 14996 1 75 8307
32 14996 1 57 8323
99 14996 1 58 8080
36 14997 1 28 8212
62 14997 1 45 8157
100 15002 1 116 8315
133 15003 1 99 8210
120 15004 1 154 8305
47 15004 1 98 8068
156 15005 1 72 8202
80 15005 1 91 8292
84 15006 1 9 8321
60 15008 1 119 8313
68 15011 1 112 8317
135 15011 1 61 8091
16 15012 1 21 8319
12 15012 1 34 8324
114 15013 1 50 8143
111 15013 1 76 8061
44 15014 1 114 8328
56 15018 1 79 8322
152 15020 1 94 8316
139 15023 1 155 8111
65 15026 1 85 8241
140 15027 1 1 8326
31 15028 1 63 8093
88 15034 1 20 8338
112 15035 1 130 8329
136 15041 1 61 8332
53 15042 1 127 8247
57 15044 1 124 8236
45 15052 1 101 8258
131 15053 1 108 8164
17 15054 1 86 8252
20 15055 1 36 8346
124 15056 1 131 8342
59 15061 1 13 8094
144 15063 1 24 8349
1 15066 1 123 8254
128 15067 1 144 8344
15 15069 1 25 8110
157 15076 1 22 8179
42 15078 1 102 8178
19 15078 1 98 8112
104 15085 1 74 8354
97 15085 1 60 8271
73 15086 1 114 8275
126 15088 1 11 8200
96 15089 1 35 8361
67 15090 1 92 8100
117 15092 1 146 8184
108 15092 1 152 8365
75 15094 1 47 8197
64 15096 1 106 8355
24 15097 1 153 8353
71 15100 1 10 8122
5 15100 1 112 8280
