arrivalFloor arrivalTime partySize destinationFloor clientID
5 17252 1 4 1239
9 17282 1 10 1252
0 17290 1 4 1255
2 17292 1 6 1234
10 17305 1 3 1254
8 17307 1 6 1256
0 17346 1 9 1260
9 17364 1 7 1259
10 17391 1 6 1262
8 17393 1 5 1263
3 17395 1 7 1242
0 17406 1 3 1264
7 17411 1 1 1251
9 17462 1 4 1265
0 17463 1 9 1269
6 17464 1 3 1257
10 17469 1 5 1266
8 17480 1 10 1267
5 17500 1 8 1258
0 17528 1 8 1272
9 17548 1 1 1271
10 17558 1 5 1274
8 17581 1 4 1275
4 17588 1 9 1253
0 17598 1 8 1277
1 17626 1 6 1246
7 17634 1 6 1270
9 17637 1 2 1278
2 17649 1 3 1261
10 17656 1 4 1279
0 17662 1 7 1282
8 17667 1 9 1280
6 17697 1 10 1273
0 17718 1 1 1288
9 17721 1 1 1285
10 17737 1 6 1287
3 17754 1 0 1268
8 17760 1 4 1289
5 17761 1 10 1276
0 17776 1 3 1291
9 17809 1 0 1292
10 17822 1 3 1293
0 17826 1 2 1297
8 17836 1 3 1295
0 17879 1 3 1300
9 17900 1 4 1298
7 17900 1 1 1284
10 17906 1 3 1299
8 17910 1 2 1301
4 17926 1 5 1281
6 17937 1 4 1290
0 17939 1 10 1302
5 17986 1 9 1296
0 17988 1 9 1309
8 17988 1 4 1306
10 17993 1 7 1305
9 17996 1 2 1303
2 18024 1 5 1286
0 18058 1 4 1311
10 18076 1 2 1313
9 18078 1 7 1314
8 18090 1 1 1312
1 18096 1 0 1283
3 18123 1 2 1294
0 18133 1 5 1316
9 18154 1 7 1318
7 18154 1 4 1304
10 18167 1 1 1317
8 18173 1 5 1319
6 18181 1 5 1308
0 18212 1 2 1322
5 18229 1 9 1310
10 18233 1 6 1325
9 18247 1 8 1323
8 18250 1 7 1326
0 18268 1 4 1328
4 18291 1 6 1307
0 18319 1 8 1333
8 18338 1 7 1332
9 18339 1 10 1331
10 18344 1 3 1330
0 18379 1 1 1335
7 18383 1 5 1324
2 18399 1 9 1315
10 18419 1 1 1338
8 18424 1 7 1336
0 18426 1 4 1339
9 18427 1 7 1337
6 18441 1 0 1327
5 18460 1 2 1329
3 18468 1 0 1321
0 18492 1 3 1344
8 18498 1 1 1343
9 18515 1 1 1345
10 18523 1 7 1342
0 18543 1 6 1349
8 18590 1 0 1350
0 18603 1 6 1353
1 18604 1 6 1320
9 18607 1 1 1351
7 18613 1 9 1340
10 18614 1 0 1352
4 18637 1 10 1334
0 18661 1 5 1355
6 18677 1 4 1346
8 18684 1 2 1354
9 18697 1 7 1357
10 18700 1 2 1359
5 18702 1 0 1347
0 18724 1 2 1361
8 18771 1 5 1363
0 18781 1 9 1367
10 18784 1 4 1365
9 18788 1 6 1364
2 18801 1 3 1341
3 18829 1 5 1348
0 18845 1 1 1369
7 18850 1 1 1358
8 18866 1 2 1368
10 18868 1 4 1370
9 18881 1 3 1371
0 18916 1 5 1374
6 18930 1 7 1362
5 18939 1 4 1366
10 18957 1 9 1377
8 18957 1 10 1376
0 18983 1 3 1379
9 18985 1 1 1378
4 19010 1 2 1360
10 19037 1 1 1382
0 19051 1 8 1384
8 19066 1 3 1383
7 19067 1 2 1375
0 19095 1 6 1388
9 19100 1 3 1385
1 19133 1 2 1356
10 19140 1 6 1387
0 19143 1 2 1391
2 19146 1 3 1372
8 19156 1 3 1389
6 19158 1 10 1380
5 19182 1 3 1381
9 19196 1 0 1392
0 19205 1 5 1395
3 19219 1 5 1373
10 19227 1 8 1394
8 19233 1 9 1397
0 19267 1 2 1401
9 19275 1 1 1400
7 19308 1 6 1390
8 19323 1 5 1404
0 19324 1 4 1405
10 19325 1 9 1403
4 19368 1 6 1386
9 19380 1 8 1406
0 19384 1 9 1409
5 19404 1 8 1399
6 19409 1 9 1398
8 19413 1 1 1408
10 19419 1 2 1410
0 19444 1 9 1413
9 19476 1 7 1412
0 19508 1 6 1418
8 19509 1 3 1416
10 19511 1 0 1417
2 19527 1 0 1396
7 19536 1 3 1407
9 19564 1 10 1419
0 19566 1 4 1420
3 19572 1 7 1402
8 19592 1 2 1421
10 19609 1 6 1422
0 19616 1 1 1426
5 19649 1 4 1414
9 19654 1 3 1425
6 19656 1 5 1415
0 19678 1 4 1430
1 19682 1 7 1393
10 19685 1 2 1429
8 19685 1 1 1428
4 19719 1 0 1411
0 19742 1 4 1434
9 19756 1 3 1432
7 19761 1 6 1424
8 19777 1 9 1437
10 19782 1 1 1436
0 19801 1 4 1439
9 19857 1 3 1440
0 19863 1 7 1444
8 19867 1 4 1442
10 19876 1 0 1443
2 19888 1 0 1423
5 19894 1 10 1431
6 19898 1 0 1433
3 19912 1 4 1427
0 19927 1 7 1446
9 19940 1 2 1445
8 19958 1 6 1447
10 19972 1 4 1448
0 19990 1 4 1453
7 20013 1 6 1441
9 20016 1 2 1454
0 20043 1 6 1457
10 20053 1 6 1456
8 20056 1 4 1455
4 20057 1 8 1438
9 20093 1 5 1459
0 20097 1 8 1460
10 20133 1 7 1461
6 20140 1 10 1451
5 20143 1 2 1450
8 20156 1 0 1462
0 20163 1 7 1465
9 20180 1 3 1464
1 20199 1 3 1435
2 20202 1 6 1449
10 20216 1 0 1466
0 20226 1 4 1470
8 20240 1 2 1469
9 20266 1 1 1471
3 20268 1 7 1452
7 20282 1 6 1458
0 20283 1 6 1475
10 20319 1 7 1474
8 20329 1 1 1476
0 20346 1 1 1480
9 20353 1 7 1477
6 20369 1 5 1467
5 20384 1 0 1468
0 20400 1 3 1483
8 20411 1 3 1482
10 20413 1 3 1481
4 20437 1 0 1463
9 20443 1 10 1484
0 20461 1 1 1487
8 20488 1 10 1488
10 20494 1 1 1489
7 20498 1 9 1479
0 20518 1 2 1492
9 20518 1 3 1491
2 20530 1 4 1473
8 20569 1 9 1493
0 20570 1 1 1496
10 20584 1 8 1494
6 20610 1 5 1485
9 20616 1 0 1497
5 20617 1 6 1486
0 20621 1 9 1500
3 20636 1 9 1478
8 20639 1 5 1499
0 20674 1 4 1505
10 20676 1 6 1501
9 20695 1 10 1503
8 20732 1 6 1507
7 20732 1 6 1495
1 20738 1 7 1472
0 20758 1 4 1508
10 20763 1 0 1509
9 20768 1 1 1510
4 20812 1 5 1490
0 20822 1 5 1514
8 20829 1 5 1511
6 20845 1 2 1502
5 20853 1 2 1504
10 20861 1 2 1515
9 20867 1 7 1516
0 20892 1 8 1518
8 20914 1 7 1519
2 20916 1 3 1498
0 20947 1 8 1524
10 20958 1 7 1522
9 20962 1 4 1523
3 20964 1 8 1506
7 20982 1 4 1512
8 21007 1 0 1525
0 21012 1 4 1527
9 21051 1 3 1529
10 21057 1 5 1528
0 21072 1 2 1533
5 21080 1 9 1521
8 21090 1 1 1532
6 21100 1 3 1520
0 21130 1 7 1536
9 21147 1 2 1534
10 21150 1 8 1535
4 21165 1 10 1517
0 21181 1 2 1540
8 21184 1 10 1538
7 21223 1 6 1531
10 21248 1 0 1542
0 21248 1 1 1544
9 21258 1 3 1541
1 21272 1 8 1513
8 21274 1 2 1545
5 21305 1 0 1537
2 21310 1 3 1526
0 21319 1 3 1548
3 21334 1 2 1530
10 21343 1 2 1547
9 21349 1 10 1549
8 21350 1 7 1551
6 21354 1 0 1539
0 21391 1 2 1554
10 21417 1 9 1556
9 21433 1 10 1557
8 21435 1 10 1558
0 21456 1 10 1560
7 21483 1 0 1546
10 21501 1 1 1561
9 21509 1 2 1562
0 21511 1 3 1564
8 21514 1 9 1563
4 21521 1 3 1543
5 21550 1 0 1552
9 21571 1 0 1567
0 21576 1 9 1568
10 21597 1 2 1566
6 21603 1 4 1559
8 21607 1 7 1569
0 21641 1 7 1573
3 21668 1 10 1555
9 21673 1 1 1572
2 21683 1 3 1553
10 21686 1 1 1574
0 21687 1 5 1577
8 21710 1 0 1576
7 21720 1 9 1565
0 21739 1 6 1582
9 21750 1 3 1579
1 21788 1 7 1550
8 21790 1 9 1583
5 21790 1 8 1571
10 21791 1 1 1581
0 21806 1 8 1585
6 21838 1 2 1575
9 21851 1 5 1586
0 21871 1 10 1591
10 21875 1 4 1590
8 21886 1 9 1588
4 21896 1 10 1570
9 21921 1 6 1593
0 21926 1 1 1594
7 21943 1 6 1584
10 21967 1 6 1595
8 21986 1 5 1596
0 21989 1 2 1599
9 22015 1 0 1598
5 22038 1 9 1589
0 22051 1 8 1603
3 22059 1 10 1578
10 22067 1 6 1601
6 22069 1 2 1592
8 22077 1 7 1602
2 22091 1 9 1580
9 22105 1 4 1604
0 22115 1 5 1606
10 22148 1 8 1608
7 22163 1 10 1600
8 22167 1 1 1610
0 22175 1 1 1613
9 22201 1 7 1612
10 22229 1 0 1614
0 22233 1 9 1617
5 22272 1 6 1605
8 22273 1 6 1616
4 22285 1 0 1597
1 22295 1 3 1587
0 22296 1 5 1620
9 22302 1 5 1618
10 22329 1 5 1619
8 22348 1 5 1622
0 22348 1 10 1625
6 22350 1 7 1609
0 22406 1 9 1629
9 22408 1 6 1626
7 22414 1 0 1615
8 22427 1 1 1628
10 22428 1 3 1627
3 22432 1 5 1607
2 22439 1 10 1611
0 22471 1 4 1631
9 22483 1 10 1632
5 22507 1 0 1621
10 22518 1 6 1635
8 22522 1 5 1634
0 22523 1 7 1638
0 22582 1 6 1643
9 22583 1 0 1639
6 22600 1 0 1630
10 22609 1 1 1641
8 22611 1 3 1642
4 22645 1 3 1623
0 22652 1 8 1644
9 22668 1 4 1645
10 22686 1 0 1647
7 22689 1 3 1633
8 22697 1 5 1648
0 22710 1 3 1650
5 22743 1 7 1640
9 22752 1 5 1651
10 22764 1 4 1652
0 22770 1 8 1655
1 22790 1 0 1624
2 22795 1 9 1637
8 22797 1 10 1654
3 22809 1 1 1636
0 22829 1 6 1659
9 22846 1 5 1657
10 22857 1 4 1658
6 22875 1 3 1646
8 22883 1 0 1662
0 22893 1 1 1664
7 22921 1 0 1653
9 22939 1 6 1665
10 22944 1 2 1666
0 22951 1 8 1669
5 22968 1 3 1656
8 22992 1 7 1668
0 23010 1 2 1673
4 23025 1 7 1649
10 23032 1 4 1672
9 23034 1 5 1671
0 23086 1 1 1676
8 23091 1 6 1675
9 23104 1 5 1679
10 23109 1 5 1678
6 23112 1 8 1667
2 23143 1 8 1661
0 23157 1 1 1680
8 23170 1 4 1681
3 23181 1 9 1663
7 23183 1 0 1670
9 23190 1 2 1682
5 23191 1 1 1674
10 23201 1 7 1683
0 23221 1 8 1686
8 23265 1 5 1687
9 23277 1 8 1690
0 23283 1 6 1693
1 23286 1 7 1660
10 23313 1 5 1692
0 23346 1 6 1696
6 23349 1 5 1684
8 23356 1 9 1694
4 23382 1 5 1677
9 23385 1 3 1695
7 23402 1 1 1689
0 23415 1 2 1699
10 23417 1 7 1698
8 23452 1 0 1701
5 23456 1 9 1691
0 23480 1 1 1705
9 23485 1 7 1703
2 23515 1 4 1685
10 23516 1 7 1706
8 23536 1 5 1707
0 23539 1 7 1709
3 23544 1 6 1688
9 23561 1 7 1710
6 23581 1 4 1700
0 23592 1 7 1714
7 23615 1 5 1704
10 23622 1 3 1712
8 23627 1 0 1713
0 23649 1 6 1718
9 23665 1 0 1716
5 23698 1 6 1708
0 23711 1 5 1722
10 23712 1 9 1720
8 23716 1 10 1721
4 23737 1 5 1702
9 23748 1 8 1723
0 23763 1 5 1725
10 23802 1 6 1726
6 23802 1 7 1717
0 23821 1 7 1730
8 23824 1 0 1727
1 23826 1 7 1697
9 23838 1 3 1729
7 23852 1 1 1719
2 23877 1 8 1711
0 23881 1 1 1733
10 23896 1 0 1731
3 23906 1 2 1715
8 23923 1 7 1734
9 23925 1 7 1736
0 23948 1 4 1739
5 23965 1 2 1724
10 23986 1 1 1740
0 23994 1 10 1744
9 24004 1 10 1743
8 24017 1 1 1742
6 24052 1 4 1732
0 24055 1 10 1747
4 24067 1 5 1728
9 24075 1 3 1748
10 24085 1 3 1746
7 24090 1 6 1737
0 24100 1 7 1751
8 24120 1 7 1749
0 24157 1 8 1756
10 24162 1 6 1754
9 24165 1 5 1753
5 24197 1 10 1745
0 24206 1 5 1758
8 24210 1 1 1757
10 24247 1 0 1759
2 24252 1 3 1738
3 24267 1 1 1741
0 24277 1 3 1762
9 24279 1 6 1760
6 24302 1 8 1750
8 24311 1 5 1763
7 24315 1 4 1755
10 24332 1 4 1764
0 24337 1 6 1767
9 24348 1 5 1768
1 24350 1 10 1735
4 24378 1 10 1752
0 24387 1 2 1773
8 24389 1 7 1770
10 24415 1 3 1772
5 24432 1 4 1761
9 24438 1 7 1774
0 24447 1 5 1777
8 24463 1 9 1778
0 24504 1 2 1782
9 24520 1 2 1781
10 24528 1 7 1779
8 24537 1 10 1783
7 24539 1 0 1771
6 24566 1 1 1769
0 24567 1 8 1784
9 24597 1 5 1785
2 24598 1 10 1765
10 24605 1 1 1786
3 24607 1 10 1766
8 24623 1 6 1787
0 24628 1 10 1790
5 24675 1 10 1780
0 24680 1 7 1796
9 24693 1 1 1791
10 24702 1 9 1793
8 24716 1 10 1795
4 24722 1 0 1776
0 24741 1 1 1798
7 24768 1 4 1788
9 24777 1 3 1799
10 24792 1 1 1800
6 24798 1 0 1789
0 24803 1 9 1803
1 24807 1 8 1775
8 24816 1 2 1801
9 24857 1 1 1805
0 24869 1 2 1808
10 24882 1 1 1806
5 24909 1 8 1797
8 24918 1 0 1810
9 24942 1 1 1811
2 24943 1 9 1792
0 24951 1 1 1812
3 24966 1 1 1794
10 24966 1 7 1813
0 24999 1 3 1818
7 25008 1 8 1804
8 25018 1 3 1815
9 25026 1 8 1816
6 25030 1 3 1807
4 25042 1 10 1802
0 25051 1 4 1821
10 25055 1 4 1820
8 25098 1 6 1823
0 25102 1 10 1827
9 25120 1 4 1824
10 25142 1 1 1828
0 25153 1 5 1830
5 25167 1 9 1814
8 25169 1 0 1829
0 25199 1 2 1833
10 25210 1 1 1832
9 25211 1 8 1831
7 25239 1 6 1822
0 25254 1 3 1836
8 25268 1 3 1835
2 25270 1 8 1817
9 25299 1 10 1838
6 25307 1 3 1825
3 25318 1 2 1819
10 25324 1 4 1837
1 25336 1 9 1809
0 25338 1 3 1840
8 25347 1 10 1841
9 25388 1 7 1843
4 25389 1 8 1826
0 25409 1 9 1848
10 25417 1 0 1846
5 25422 1 3 1834
8 25446 1 3 1849
0 25453 1 3 1852
9 25464 1 10 1850
7 25486 1 0 1839
10 25510 1 7 1853
0 25513 1 6 1856
8 25545 1 0 1855
9 25566 1 0 1857
6 25573 1 9 1844
0 25580 1 8 1860
10 25588 1 9 1859
0 25635 1 9 1864
9 25638 1 8 1862
2 25641 1 1 1842
8 25642 1 5 1861
5 25656 1 1 1854
3 25683 1 4 1845
10 25683 1 1 1865
0 25690 1 2 1866
9 25731 1 6 1867
7 25739 1 2 1858
8 25740 1 5 1869
4 25750 1 5 1851
10 25764 1 2 1872
0 25765 1 3 1873
1 25814 1 0 1847
9 25816 1 6 1874
6 25819 1 10 1863
0 25827 1 2 1879
8 25828 1 3 1876
10 25852 1 3 1878
0 25882 1 6 1883
5 25892 1 2 1870
9 25911 1 4 1881
8 25913 1 10 1884
0 25945 1 9 1886
10 25955 1 1 1885
2 25959 1 8 1868
9 26000 1 8 1888
7 26010 1 9 1875
0 26011 1 6 1890
8 26023 1 3 1889
6 26025 1 7 1882
10 26044 1 5 1891
3 26050 1 6 1871
9 26076 1 4 1893
0 26079 1 9 1895
4 26105 1 2 1877
10 26121 1 2 1898
8 26124 1 6 1896
5 26128 1 8 1887
0 26130 1 1 1901
9 26176 1 1 1900
0 26185 1 8 1906
8 26221 1 7 1904
10 26222 1 7 1903
0 26249 1 10 1908
6 26259 1 3 1897
7 26263 1 2 1894
9 26280 1 0 1907
0 26301 1 4 1911
10 26303 1 7 1910
8 26314 1 9 1909
5 26335 1 6 1905
1 26350 1 8 1880
0 26357 1 8 1915
2 26359 1 4 1892
9 26371 1 4 1914
10 26386 1 2 1916
8 26402 1 3 1917
0 26419 1 6 1920
3 26419 1 0 1899
10 26461 1 1 1923
0 26472 1 7 1925
9 26477 1 1 1922
4 26477 1 0 1902
6 26490 1 4 1912
7 26498 1 6 1913
8 26519 1 5 1924
0 26522 1 4 1928
10 26557 1 0 1927
9 26557 1 1 1929
5 26559 1 3 1918
0 26587 1 6 1934
8 26621 1 2 1933
10 26646 1 7 1935
9 26652 1 2 1936
0 26669 1 4 1938
8 26717 1 7 1939
6 26735 1 10 1931
2 26735 1 7 1921
10 26736 1 2 1940
7 26739 1 10 1932
0 26740 1 4 1942
9 26747 1 7 1941
3 26784 1 8 1926
5 26805 1 2 1937
8 26805 1 9 1943
0 26805 1 7 1948
10 26820 1 8 1946
4 26821 1 1 1930
9 26835 1 4 1949
0 26867 1 10 1953
1 26900 1 9 1919
10 26907 1 5 1954
8 26908 1 10 1952
0 26927 1 2 1957
9 26930 1 1 1956
6 26982 1 8 1944
7 26983 1 6 1947
10 26986 1 3 1959
0 26990 1 8 1961
9 27011 1 2 1962
8 27011 1 10 1960
0 27053 1 10 1966
5 27074 1 9 1951
10 27077 1 3 1965
8 27106 1 4 1968
9 27110 1 7 1967
0 27114 1 5 1969
2 27129 1 10 1945
3 27132 1 0 1950
10 27169 1 6 1971
0 27185 1 9 1974
8 27188 1 10 1972
9 27206 1 6 1973
4 27207 1 7 1955
7 27230 1 0 1964
6 27238 1 3 1963
0 27243 1 2 1978
10 27278 1 3 1977
8 27293 1 9 1979
9 27295 1 10 1980
0 27313 1 3 1984
5 27314 1 3 1970
0 27363 1 5 1988
10 27383 1 3 1985
8 27388 1 5 1986
9 27398 1 7 1987
0 27423 1 5 1990
1 27440 1 3 1958
10 27463 1 6 1991
3 27466 1 2 1976
7 27481 1 5 1982
0 27481 1 3 1994
8 27481 1 10 1992
2 27494 1 4 1975
9 27495 1 4 1993
6 27512 1 5 1983
5 27533 1 4 1989
0 27537 1 5 1999
4 27554 1 3 1981
10 27565 1 0 1996
8 27568 1 1 2000
9 27590 1 6 2002
0 27592 1 8 2005
10 27652 1 7 2007
0 27658 1 3 2010
8 27668 1 10 2008
9 27684 1 5 2009
0 27708 1 3 2012
7 27732 1 9 1998
8 27747 1 10 2013
10 27759 1 7 2011
6 27762 1 8 2003
0 27765 1 5 2015
5 27780 1 9 2004
9 27786 1 2 2014
0 27824 1 3 2020
10 27842 1 7 2018
2 27850 1 0 2001
8 27856 1 4 2017
3 27859 1 4 1997
9 27864 1 3 2022
0 27887 1 8 2023
1 27916 1 5 1995
0 27933 1 2 2029
4 27934 1 3 2006
10 27942 1 8 2024
8 27946 1 3 2026
9 27970 1 7 2028
7 27989 1 1 2016
5 27993 1 7 2021
0 27997 1 8 2031
6 28020 1 0 2019
8 28042 1 5 2034
10 28044 1 2 2033
0 28067 1 1 2038
9 28070 1 2 2035
0 28125 1 9 2042
10 28133 1 1 2041
8 28137 1 9 2040
0 28171 1 1 2044
9 28181 1 8 2043
10 28210 1 0 2045
5 28212 1 6 2037
3 28221 1 8 2027
2 28226 1 1 2025
0 28227 1 5 2047
8 28232 1 9 2046
7 28232 1 8 2036
6 28248 1 8 2039
9 28270 1 4 2048
4 28286 1 5 2032
0 28288 1 4 2053
10 28321 1 7 2049
8 28327 1 4 2054
0 28360 1 4 2059
9 28379 1 6 2057
8 28403 1 7 2061
0 28405 1 5 2062
10 28410 1 1 2060
1 28419 1 8 2030
5 28450 1 9 2050
0 28461 1 3 2065
9 28467 1 8 2063
7 28476 1 4 2055
8 28488 1 9 2064
6 28503 1 10 2056
0 28515 1 5 2069
10 28516 1 0 2066
9 28538 1 4 2070
8 28561 1 2 2072
0 28585 1 3 2074
3 28585 1 1 2051
2 28589 1 4 2052
10 28607 1 8 2075
9 28635 1 1 2076
0 28648 1 8 2078
8 28651 1 7 2077
4 28667 1 2 2058
5 28672 1 8 2068
10 28705 1 2 2081
0 28715 1 8 2083
9 28721 1 4 2082
7 28727 1 0 2071
8 28732 1 3 2084
6 28744 1 1 2073
0 28775 1 2 2088
10 28790 1 9 2087
9 28811 1 10 2089
8 28823 1 4 2091
0 28828 1 3 2093
10 28866 1 7 2094
0 28883 1 5 2097
9 28902 1 0 2095
1 28905 1 4 2067
5 28926 1 6 2086
3 28928 1 1 2079
0 28931 1 3 2099
10 28932 1 8 2098
8 28940 1 1 2096
2 28954 1 5 2080
7 28972 1 6 2090
6 28973 1 4 2092
0 28989 1 6 2104
4 29003 1 6 2085
9 29010 1 3 2100
10 29019 1 2 2105
8 29025 1 7 2106
0 29049 1 6 2110
10 29088 1 4 2113
0 29097 1 3 2115
9 29100 1 0 2112
8 29103 1 0 2114
9 29166 1 7 2118
0 29167 1 1 2117
8 29191 1 7 2119
6 29192 1 9 2109
10 29192 1 6 2116
5 29202 1 10 2102
7 29217 1 6 2108
0 29229 1 8 2121
9 29250 1 6 2120
3 29265 1 9 2103
8 29286 1 10 2122
0 29300 1 2 2127
10 29300 1 9 2124
2 29308 1 4 2107
9 29341 1 5 2128
0 29356 1 10 2131
4 29357 1 2 2111
8 29370 1 7 2130
10 29395 1 0 2132
0 29410 1 10 2135
1 29417 1 0 2101
9 29425 1 7 2134
6 29427 1 1 2123
5 29446 1 1 2125
8 29463 1 5 2137
0 29466 1 7 2139
7 29469 1 4 2126
10 29490 1 0 2138
9 29511 1 0 2141
0 29530 1 10 2145
8 29572 1 6 2144
10 29581 1 0 2147
9 29596 1 10 2148
0 29596 1 10 2149
6 29648 1 5 2142
2 29649 1 3 2133
3 29649 1 6 2129
0 29661 1 6 2153
8 29668 1 5 2150
5 29670 1 7 2143
4 29683 1 3 2136
9 29688 1 1 2152
10 29692 1 1 2151
7 29716 1 10 2146
0 29718 1 6 2157
8 29759 1 10 2158
9 29776 1 0 2161
0 29781 1 6 2164
10 29808 1 3 2162
0 29844 1 5 2167
8 29855 1 3 2165
6 29874 1 2 2154
9 29874 1 0 2166
5 29888 1 7 2159
10 29901 1 2 2168
0 29928 1 10 2169
7 29936 1 4 2163
1 29942 1 5 2140
8 29955 1 3 2170
9 29957 1 1 2172
0 29987 1 4 2175
10 29989 1 6 2174
3 30000 1 4 2156
4 30040 1 5 2160
8 30041 1 3 2178
0 30046 1 4 2180
2 30050 1 1 2155
9 30058 1 3 2179
10 30074 1 6 2181
6 30096 1 10 2171
0 30107 1 4 2185
5 30133 1 6 2173
8 30144 1 7 2184
9 30153 1 8 2187
10 30157 1 9 2188
0 30166 1 9 2190
7 30184 1 2 2176
0 30228 1 2 2195
8 30234 1 5 2192
10 30245 1 2 2194
9 30248 1 10 2193
0 30284 1 4 2197
6 30304 1 9 2189
8 30333 1 5 2198
9 30340 1 3 2200
0 30343 1 10 2201
10 30345 1 6 2199
5 30352 1 10 2191
3 30375 1 1 2182
0 30392 1 7 2205
2 30401 1 7 2186
7 30409 1 2 2196
9 30410 1 5 2204
8 30421 1 6 2203
4 30435 1 2 2183
10 30441 1 2 2206
0 30452 1 2 2209
1 30459 1 8 2177
9 30505 1 7 2212
0 30508 1 4 2216
8 30511 1 2 2213
10 30519 1 8 2215
0 30563 1 7 2219
6 30564 1 8 2202
5 30582 1 6 2207
9 30592 1 2 2218
8 30593 1 10 2220
10 30612 1 5 2221
0 30625 1 4 2222
7 30648 1 4 2211
8 30670 1 9 2226
9 30671 1 4 2225
0 30678 1 2 2228
10 30694 1 9 2227
0 30742 1 4 2232
8 30758 1 10 2230
9 30758 1 6 2231
2 30759 1 10 2210
3 30762 1 1 2208
6 30782 1 8 2223
10 30782 1 9 2233
4 30784 1 3 2214
0 30814 1 3 2234
5 30834 1 7 2224
8 30852 1 9 2235
9 30853 1 3 2236
0 30876 1 4 2242
10 30885 1 4 2240
7 30896 1 6 2229
8 30928 1 1 2244
0 30937 1 1 2246
9 30949 1 10 2245
1 30953 1 4 2217
10 30978 1 2 2247
6 30989 1 3 2239
0 30997 1 10 2250
8 31026 1 1 2249
9 31044 1 6 2251
0 31049 1 2 2255
10 31065 1 7 2253
5 31076 1 9 2243
0 31094 1 2 2258
7 31117 1 0 2248
8 31120 1 6 2256
3 31123 1 4 2238
4 31127 1 2 2241
9 31143 1 6 2257
2 31157 1 0 2237
0 31157 1 6 2261
10 31163 1 1 2259
8 31195 1 4 2263
6 31211 1 7 2254
0 31219 1 1 2268
10 31248 1 2 2269
9 31249 1 1 2266
0 31277 1 9 2272
5 31282 1 9 2260
8 31289 1 3 2270
0 31333 1 3 2275
10 31344 1 0 2273
9 31351 1 2 2274
7 31352 1 5 2262
0 31381 1 3 2278
8 31382 1 5 2277
10 31432 1 0 2279
6 31434 1 1 2271
0 31445 1 9 2282
1 31445 1 4 2252
9 31453 1 0 2280
8 31480 1 2 2283
4 31487 1 5 2265
2 31490 1 1 2267
0 31502 1 10 2286
5 31508 1 6 2276
3 31533 1 0 2264
10 31533 1 0 2284
9 31543 1 8 2288
0 31566 1 9 2292
8 31581 1 1 2289
7 31587 1 5 2281
0 31624 1 2 2297
10 31637 1 6 2295
9 31640 1 8 2296
8 31656 1 1 2298
6 31672 1 1 2285
0 31692 1 2 2300
10 31709 1 1 2301
9 31734 1 0 2302
8 31740 1 0 2303
5 31741 1 1 2293
0 31745 1 8 2305
10 31786 1 1 2306
0 31804 1 2 2310
7 31815 1 3 2299
9 31822 1 10 2307
8 31826 1 0 2308
2 31845 1 3 2291
4 31851 1 7 2290
0 31861 1 4 2312
3 31868 1 4 2294
10 31880 1 1 2311
6 31902 1 0 2304
9 31921 1 3 2314
0 31928 1 2 2318
8 31930 1 10 2315
1 31948 1 3 2287
5 31976 1 3 2309
10 31978 1 8 2320
0 31985 1 7 2323
8 32018 1 5 2324
9 32027 1 5 2322
0 32050 1 4 2328
7 32086 1 4 2313
10 32088 1 7 2327
0 32111 1 3 2331
8 32118 1 6 2329
9 32126 1 4 2330
6 32132 1 0 2321
0 32167 1 10 2334
10 32178 1 2 2333
9 32196 1 1 2336
8 32196 1 10 2335
5 32208 1 7 2326
2 32220 1 5 2316
0 32229 1 7 2338
4 32250 1 6 2317
3 32255 1 8 2319
10 32257 1 5 2339
8 32280 1 5 2341
0 32285 1 9 2344
9 32294 1 8 2340
7 32317 1 9 2332
0 32332 1 4 2349
10 32349 1 9 2347
6 32364 1 9 2337
8 32374 1 6 2348
0 32383 1 1 2352
9 32385 1 7 2350
10 32434 1 1 2353
0 32448 1 1 2356
5 32453 1 0 2342
8 32461 1 7 2355
9 32467 1 6 2357
1 32506 1 9 2325
0 32508 1 7 2359
10 32511 1 5 2358
8 32528 1 10 2361
9 32543 1 5 2362
7 32548 1 6 2351
0 32566 1 4 2364
6 32571 1 1 2354
2 32573 1 3 2343
10 32589 1 0 2365
8 32618 1 0 2366
0 32631 1 1 2369
4 32633 1 1 2345
3 32636 1 7 2346
9 32638 1 2 2367
5 32664 1 8 2360
10 32675 1 5 2372
0 32688 1 10 2374
8 32716 1 3 2373
9 32721 1 2 2377
0 32749 1 1 2380
10 32768 1 5 2379
7 32784 1 10 2368
0 32809 1 2 2383
8 32815 1 0 2381
9 32816 1 2 2382
6 32821 1 7 2370
0 32861 1 2 2386
10 32869 1 1 2384
8 32904 1 5 2387
0 32914 1 3 2390
5 32916 1 1 2378
9 32922 1 2 2388
2 32931 1 10 2371
0 32969 1 1 2393
10 32972 1 7 2391
8 32985 1 3 2392
9 33004 1 0 2395
4 33004 1 9 2375
3 33012 1 10 2376
7 33033 1 3 2385
0 33035 1 10 2397
1 33044 1 4 2363
10 33075 1 3 2398
6 33078 1 4 2389
8 33082 1 2 2399
0 33089 1 6 2404
9 33094 1 0 2400
0 33150 1 4 2409
8 33163 1 2 2408
5 33165 1 3 2394
10 33172 1 2 2406
9 33184 1 2 2410
0 33211 1 9 2411
9 33257 1 7 2415
7 33258 1 6 2403
2 33265 1 4 2396
8 33266 1 1 2412
0 33281 1 3 2416
